Fecha,ID_Anuncio,Impresiones,Clics,Interacciones,Conversiones,Quartil_25,Quartil_50,Quartil_75,Completado,Spend
2023-12-01,3025,1818,9,3,1,263,29,2,2,5.69
2023-12-01,3026,4514,615,2542,569,1381,418,96,62,180.56
2023-12-01,3027,2542,433,287,0,286,32,6,5,153.81
2023-12-01,3028,1771,74,8,0,390,45,5,4,9.21
2023-12-01,3029,2134,160,164,7,894,121,30,25,30.03
2023-12-01,3030,3246,343,324,78,356,226,27,21,63.87
2023-12-01,3031,1470,109,43,8,182,42,42,33,31.89
2023-12-01,3032,3066,278,174,39,778,159,17,14,43.71
2023-12-01,3033,3179,186,679,143,776,94,16,13,57.03
2023-12-01,3034,888,47,106,35,378,63,12,6,13.83
2023-12-01,3035,4171,654,521,107,489,117,16,9,166.2
2023-12-01,3036,3120,435,290,90,383,43,30,26,114.07
2023-12-01,3037,178,37,182,73,22,3,3,3,7.05
2023-12-01,3038,2434,267,224,36,412,163,18,11,113.28
2023-12-01,3039,1463,85,132,5,440,189,121,66,26.45
2023-12-01,3040,1963,110,199,1,539,67,16,9,30.3
2023-12-01,3041,1737,215,594,234,216,52,14,11,40.2
2023-12-01,3042,1362,106,311,48,421,52,5,5,14.5
2023-12-01,3043,1918,51,151,2,356,123,26,18,25.71
2023-12-01,3044,1451,249,304,130,966,504,74,72,122.24
2023-12-01,3045,4814,782,623,18,1191,204,29,20,362.8
2023-12-01,3046,710,78,71,5,82,16,16,13,10.36
2023-12-01,3047,2309,444,614,160,342,72,14,7,132.46
2023-12-01,3048,881,74,247,68,115,32,27,16,23.01
2023-12-01,3049,4525,577,1114,251,1323,209,47,38,154.01
2023-12-01,3050,4533,497,331,127,1043,188,45,45,154.82
2023-12-02,3001,837,1,2,1,165,37,6,6,0.69
2023-12-02,3002,2503,694,2056,1001,308,41,5,2,214.51
2023-12-02,3003,3290,262,740,147,697,164,19,10,75.59
2023-12-02,3004,121,28,100,6,13,3,0,0,5.86
2023-12-02,3005,2293,551,1009,203,254,249,31,23,111.31
2023-12-02,3006,4589,921,1967,795,957,156,17,14,301.98
2023-12-02,3007,206,23,26,8,87,64,9,8,4.22
2023-12-02,3008,4811,725,2808,43,1066,128,16,11,285.73
2023-12-02,3009,4821,1841,1030,286,730,79,9,8,436.14
2023-12-02,3010,3566,430,508,216,1035,173,29,29,24.89
2023-12-02,3011,2320,67,66,3,690,96,22,13,25.46
2023-12-02,3012,326,44,103,5,34,15,1,1,15.41
2023-12-02,3013,1182,32,106,35,131,112,11,7,15.77
2023-12-02,3014,2350,125,411,16,384,64,7,6,53.54
2023-12-02,3015,1831,511,1661,547,271,40,6,3,66.34
2023-12-02,3016,1483,108,98,46,255,65,12,6,43.14
2023-12-02,3017,3718,467,922,35,593,173,24,22,189.78
2023-12-02,3018,1470,234,796,393,239,35,3,1,33.0
2023-12-02,3019,4138,268,494,82,3242,809,113,86,55.95
2023-12-02,3020,4040,660,17,8,1311,134,16,16,324.83
2023-12-02,3021,344,68,219,4,51,13,1,1,4.27
2023-12-02,3022,2835,237,294,41,543,69,12,10,101.41
2023-12-02,3023,2961,173,358,41,1286,237,47,39,53.64
2023-12-02,3024,1181,60,113,5,579,115,30,18,15.64
2023-12-02,3025,1952,177,459,98,1195,170,80,52,11.11
2023-12-02,3026,1461,406,883,6,460,74,9,6,46.45
2023-12-02,3027,2151,62,68,29,905,370,112,73,22.6
2023-12-02,3028,4601,2036,863,411,698,213,35,17,510.13
2023-12-02,3029,2633,273,781,30,577,135,19,14,30.3
2023-12-02,3030,4998,261,192,96,2891,585,177,129,113.32
2023-12-02,3031,1760,9,16,3,1293,198,23,19,3.85
2023-12-02,3032,2427,344,146,8,656,218,29,14,58.34
2023-12-02,3033,1849,189,369,104,189,20,20,11,70.48
2023-12-02,3034,2039,194,103,8,278,222,26,21,34.7
2023-12-02,3035,3742,362,296,48,668,85,25,18,153.6
2023-12-02,3036,4662,470,1028,35,513,100,26,13,95.83
2023-12-02,3037,3310,339,326,100,1146,364,36,24,139.65
2023-12-02,3038,1353,66,143,43,307,34,9,4,31.83
2023-12-02,3039,2216,437,769,101,263,33,7,7,200.03
2023-12-02,3040,2843,292,90,7,471,136,24,20,127.05
2023-12-02,3041,460,55,77,20,53,6,1,1,4.54
2023-12-02,3042,2498,112,166,43,729,463,367,215,11.4
2023-12-02,3043,3764,727,2677,927,699,346,43,32,355.14
2023-12-02,3044,1183,83,107,13,560,267,26,24,7.5
2023-12-02,3045,675,92,133,10,382,57,7,5,21.96
2023-12-02,3046,2587,43,36,10,309,140,25,22,6.83
2023-12-02,3047,2862,69,18,4,903,128,17,8,13.43
2023-12-02,3048,1379,122,437,0,493,78,15,13,50.25
2023-12-02,3049,3522,1745,3013,757,436,59,22,16,542.76
2023-12-02,3050,2657,354,974,180,379,162,18,18,80.43
2023-12-03,3001,1924,126,55,18,283,62,6,5,50.84
2023-12-03,3002,4666,655,264,67,817,347,239,143,306.36
2023-12-03,3003,313,33,5,1,104,12,2,1,15.83
2023-12-03,3004,1287,31,89,9,175,19,5,2,6.63
2023-12-03,3005,1996,7,22,0,233,222,31,26,3.8
2023-12-03,3006,3762,818,1297,635,397,56,10,9,104.87
2023-12-03,3007,2282,29,28,14,1573,337,108,77,15.2
2023-12-03,3008,2199,104,190,88,223,63,9,9,37.94
2023-12-03,3009,1994,82,254,24,284,34,6,4,16.31
2023-12-03,3010,4818,703,1720,142,531,238,89,55,215.73
2023-12-03,3011,2487,271,149,11,264,215,22,20,112.09
2023-12-03,3012,4344,177,755,165,668,77,8,4,83.86
2023-12-03,3013,2866,72,169,71,896,89,24,21,13.31
2023-12-03,3014,1086,127,167,28,141,14,3,3,34.15
2023-12-03,3015,3039,99,30,8,491,60,15,15,25.26
2023-12-03,3016,1556,126,221,60,227,37,32,31,17.64
2023-12-03,3017,3837,67,108,33,489,81,40,36,14.19
2023-12-03,3018,1495,98,15,3,212,22,5,2,15.62
2023-12-03,3019,4501,189,489,72,1775,392,258,249,20.4
2023-12-03,3020,4584,1276,1552,498,2457,252,69,54,597.01
2023-12-03,3021,2341,168,270,113,821,84,37,36,26.46
2023-12-03,3022,4390,58,19,2,466,91,11,9,18.52
2023-12-03,3023,735,43,32,12,139,19,5,2,9.75
2023-12-03,3024,3757,111,202,53,387,64,16,8,13.5
2023-12-03,3025,3065,22,30,2,419,367,65,62,5.28
2023-12-03,3026,3943,387,720,35,452,397,42,32,166.95
2023-12-03,3027,3649,365,914,22,3171,2633,1077,679,56.96
2023-12-03,3028,1319,169,75,31,447,58,8,6,78.81
2023-12-03,3029,4053,465,811,176,530,55,5,5,68.33
2023-12-03,3030,3446,803,2196,682,3045,341,59,53,395.98
2023-12-03,3031,4458,961,1170,30,533,65,11,7,276.04
2023-12-03,3032,3118,392,103,9,378,292,58,57,81.99
2023-12-03,3033,1551,79,55,8,232,25,3,2,13.17
2023-12-03,3034,3648,189,398,155,404,108,10,6,32.28
2023-12-03,3035,2456,449,142,35,759,76,13,7,195.1
2023-12-03,3036,2600,1118,1609,523,706,103,34,27,556.47
2023-12-03,3037,4551,1615,2009,572,1428,686,126,76,720.87
2023-12-03,3038,3723,142,226,43,719,138,27,17,52.19
2023-12-03,3039,1724,169,386,117,223,59,15,11,73.37
2023-12-03,3040,559,114,308,54,62,11,1,0,11.12
2023-12-03,3041,4978,24,48,5,921,317,102,97,8.87
2023-12-03,3042,3095,330,462,105,544,161,47,23,141.23
2023-12-03,3043,1138,14,13,3,118,14,1,1,4.29
2023-12-03,3044,2370,165,463,39,916,93,33,27,34.13
2023-12-03,3045,538,74,228,62,65,7,6,5,4.25
2023-12-03,3046,4870,281,359,61,1360,244,65,42,44.62
2023-12-03,3047,3586,275,1230,374,859,170,46,24,132.22
2023-12-03,3048,3470,645,1745,822,887,630,105,67,220.66
2023-12-03,3049,1264,167,150,69,139,18,2,1,50.28
2023-12-03,3050,1389,76,276,27,247,75,24,18,36.71
2023-12-04,3001,422,92,330,36,69,7,1,0,38.28
2023-12-04,3002,2326,414,33,8,292,34,3,3,99.3
2023-12-04,3003,4634,39,41,15,1238,124,31,23,13.73
2023-12-04,3004,3808,94,106,9,933,337,274,218,17.72
2023-12-04,3005,168,52,77,21,16,2,0,0,17.01
2023-12-04,3006,3645,347,825,83,3377,1164,117,80,116.42
2023-12-04,3007,2542,377,898,9,845,392,127,83,154.5
2023-12-04,3008,2551,91,165,60,301,44,31,16,32.38
2023-12-04,3009,4516,705,133,16,3579,1054,789,559,244.64
2023-12-04,3010,3495,697,907,220,1803,219,31,24,289.92
2023-12-04,3011,1242,209,345,52,403,44,7,3,33.56
2023-12-04,3012,1903,62,282,93,226,46,6,6,13.04
2023-12-04,3013,417,7,12,1,82,20,4,3,2.23
2023-12-04,3014,3476,415,639,128,1121,543,54,31,86.5
2023-12-04,3015,3150,288,31,3,2702,2328,291,255,113.29
2023-12-04,3016,3652,314,117,45,426,44,18,13,59.06
2023-12-04,3017,3419,354,850,53,2921,310,39,27,36.0
2023-12-04,3018,2318,153,251,88,487,295,85,55,75.65
2023-12-04,3019,2120,154,251,23,443,52,6,3,23.16
2023-12-04,3020,742,281,63,3,707,264,32,19,135.93
2023-12-04,3021,286,22,24,0,60,13,3,3,2.62
2023-12-04,3022,4046,68,127,20,621,378,59,47,32.1
2023-12-04,3023,685,29,44,2,86,9,2,1,4.53
2023-12-04,3024,2324,6,21,9,1798,202,85,74,4.32
2023-12-04,3025,4484,805,2570,74,1875,462,53,50,317.6
2023-12-04,3026,709,65,76,6,87,26,8,5,8.59
2023-12-04,3027,3891,434,356,15,847,357,81,50,28.77
2023-12-04,3028,2933,179,502,158,663,146,27,22,74.65
2023-12-04,3029,3000,13,40,13,354,49,11,9,6.91
2023-12-04,3030,4924,1,2,0,803,102,14,10,2.43
2023-12-04,3031,4903,13,18,0,1100,418,194,114,5.06
2023-12-04,3032,4047,188,350,86,411,56,7,3,12.82
2023-12-04,3033,2285,242,15,5,271,31,6,5,28.94
2023-12-04,3034,4888,595,752,31,796,81,14,9,140.41
2023-12-04,3035,4490,1312,2601,358,473,49,10,7,118.17
2023-12-04,3036,1348,461,90,23,313,41,10,6,31.64
2023-12-04,3037,3362,431,970,41,431,68,60,44,76.97
2023-12-04,3038,1101,70,124,16,156,46,10,5,10.29
2023-12-04,3039,1018,59,74,25,798,425,59,47,19.07
2023-12-04,3040,2545,189,58,28,314,33,4,2,67.94
2023-12-04,3041,3310,270,634,22,1432,323,38,20,36.33
2023-12-04,3042,1686,4,12,4,380,103,34,25,1.61
2023-12-04,3043,797,30,75,2,95,11,2,2,5.87
2023-12-04,3044,3841,272,474,75,398,79,17,13,95.01
2023-12-04,3045,4193,491,539,126,2036,753,751,440,126.03
2023-12-04,3046,2213,20,57,15,397,45,9,8,8.48
2023-12-04,3047,2469,213,442,206,1224,149,16,11,74.27
2023-12-04,3048,2724,218,326,12,427,407,41,40,20.18
2023-12-04,3049,4929,178,22,7,1170,1022,160,129,27.49
2023-12-04,3050,2937,270,733,117,370,46,12,11,67.57
2023-12-05,3001,1492,369,1717,263,435,81,63,50,46.48
2023-12-05,3002,539,45,175,30,213,33,3,3,21.24
2023-12-05,3003,2866,285,338,20,428,71,8,5,124.68
2023-12-05,3004,768,227,108,28,247,33,3,3,42.15
2023-12-05,3005,1685,83,148,0,246,30,6,4,17.5
2023-12-05,3006,325,17,40,6,36,14,8,8,3.97
2023-12-05,3007,787,31,8,2,115,12,2,1,11.04
2023-12-05,3008,2629,85,204,65,450,47,6,6,25.49
2023-12-05,3009,1490,156,482,241,155,20,6,5,15.43
2023-12-05,3010,1339,173,477,119,347,131,15,12,68.18
2023-12-05,3011,4854,384,214,41,1275,132,21,21,122.18
2023-12-05,3012,583,90,120,3,59,8,0,0,19.76
2023-12-05,3013,3160,554,747,153,403,73,15,12,111.55
2023-12-05,3014,2637,145,455,8,1794,276,81,68,21.68
2023-12-05,3015,2587,95,14,3,941,213,69,67,41.84
2023-12-05,3016,1761,203,765,47,389,114,14,14,50.72
2023-12-05,3017,144,14,8,0,61,10,2,1,7.06
2023-12-05,3018,2611,146,377,84,344,44,4,2,20.03
2023-12-05,3019,515,23,75,2,149,28,3,2,3.22
2023-12-05,3020,3947,16,12,4,656,125,16,10,5.75
2023-12-05,3021,1848,27,76,0,236,74,12,7,3.1
2023-12-05,3022,2071,128,66,17,374,42,10,9,52.58
2023-12-05,3023,3003,166,85,0,336,259,180,94,56.31
2023-12-05,3024,4724,1071,667,207,935,674,67,45,246.11
2023-12-05,3025,3021,36,35,1,741,91,29,16,14.23
2023-12-05,3026,3216,921,631,37,2969,825,351,240,441.87
2023-12-05,3027,1969,206,306,25,481,56,11,8,93.29
2023-12-05,3028,3807,106,244,77,3009,539,144,104,21.45
2023-12-05,3029,1388,6,14,4,138,27,10,7,2.18
2023-12-05,3030,3947,672,2761,41,1728,576,57,32,330.19
2023-12-05,3031,4435,254,718,318,521,56,9,6,85.76
2023-12-05,3032,4472,357,363,180,563,90,84,80,29.24
2023-12-05,3033,664,123,204,21,611,67,8,6,31.22
2023-12-05,3034,2495,147,386,185,277,29,7,3,43.63
2023-12-05,3035,3774,319,204,66,1361,151,15,11,155.09
2023-12-05,3036,905,3,4,1,805,133,38,36,0.8
2023-12-05,3037,319,4,5,0,44,6,3,2,1.33
2023-12-05,3038,3687,396,326,40,596,250,42,26,111.38
2023-12-05,3039,736,63,5,2,105,17,2,1,19.3
2023-12-05,3040,1637,106,277,51,432,54,7,6,9.13
2023-12-05,3041,2558,692,114,20,473,196,28,22,314.82
2023-12-05,3042,4465,794,2948,1245,478,62,43,30,371.97
2023-12-05,3043,2680,166,131,55,611,390,138,135,41.23
2023-12-05,3044,4844,196,163,28,523,53,6,4,88.34
2023-12-05,3045,4704,770,1796,92,977,624,353,337,370.81
2023-12-05,3046,3767,70,135,14,601,72,8,4,19.05
2023-12-05,3047,3267,612,853,249,525,74,33,25,265.42
2023-12-05,3048,3565,635,257,109,513,250,27,16,102.39
2023-12-05,3049,2019,227,776,100,981,138,18,14,27.9
2023-12-05,3050,285,7,12,6,43,34,8,7,1.51
2023-12-06,3001,3880,385,916,265,637,70,11,5,124.06
2023-12-06,3002,3209,113,146,13,361,136,15,14,31.52
2023-12-06,3003,4697,115,8,1,728,321,246,155,42.69
2023-12-06,3004,2063,250,207,49,468,232,111,71,39.16
2023-12-06,3005,2932,179,479,211,724,131,13,10,84.21
2023-12-06,3006,1344,172,361,39,140,47,17,11,14.88
2023-12-06,3007,1952,73,94,19,241,25,7,4,24.21
2023-12-06,3008,4903,962,1154,267,4441,1129,302,181,109.25
2023-12-06,3009,4022,1254,3488,595,3665,475,79,79,521.91
2023-12-06,3010,882,122,337,10,293,62,9,4,6.7
2023-12-06,3011,2372,123,172,4,1727,534,92,61,22.47
2023-12-06,3012,4795,330,1587,472,674,107,17,8,91.21
2023-12-06,3013,4346,803,1478,379,820,143,18,18,285.76
2023-12-06,3014,1256,316,56,11,818,90,16,15,87.18
2023-12-06,3015,2884,40,95,43,2264,437,76,46,21.28
2023-12-06,3016,3865,173,240,87,718,81,10,5,48.14
2023-12-06,3017,273,25,42,12,34,5,0,0,11.7
2023-12-06,3018,1745,42,25,2,178,71,8,6,15.0
2023-12-06,3019,4957,137,123,20,936,102,18,18,66.63
2023-12-06,3020,4305,85,110,36,701,496,118,71,34.52
2023-12-06,3021,1397,114,197,51,323,74,9,6,51.8
2023-12-06,3022,2819,236,279,95,1801,1211,340,326,100.04
2023-12-06,3023,2981,48,77,14,1790,414,82,42,8.0
2023-12-06,3024,2641,649,475,32,272,92,25,19,136.98
2023-12-06,3025,3856,658,183,36,1273,491,72,51,313.14
2023-12-06,3026,4058,23,22,6,1422,559,234,179,8.2
2023-12-06,3027,3798,219,97,21,619,417,52,42,52.26
2023-12-06,3028,3620,383,1108,94,509,425,72,39,61.73
2023-12-06,3029,698,10,17,4,98,13,1,0,4.59
2023-12-06,3030,4768,93,279,33,797,131,25,18,10.24
2023-12-06,3031,4147,69,147,44,508,63,6,4,25.03
2023-12-06,3032,2208,295,359,152,391,134,14,7,37.06
2023-12-06,3033,3922,451,507,142,872,346,167,94,59.64
2023-12-06,3034,2858,213,491,180,386,38,6,4,62.1
2023-12-06,3035,4396,427,421,87,1218,169,19,10,208.77
2023-12-06,3036,1891,160,363,36,724,88,24,15,25.03
2023-12-06,3037,3139,22,37,12,951,360,36,22,9.51
2023-12-06,3038,2534,377,64,21,584,64,7,5,40.45
2023-12-06,3039,2788,212,178,54,817,90,12,11,28.89
2023-12-06,3040,658,32,50,4,68,6,1,1,6.44
2023-12-06,3041,2356,219,736,62,907,430,165,91,47.14
2023-12-06,3042,1584,154,305,3,278,34,16,12,28.23
2023-12-06,3043,2033,437,646,137,665,78,15,12,218.89
2023-12-06,3044,4835,324,222,25,1014,316,39,23,84.42
2023-12-06,3045,1969,68,267,84,422,206,28,19,11.19
2023-12-06,3046,412,109,38,4,245,35,14,14,13.57
2023-12-06,3047,1786,1,3,0,1633,262,79,43,0.69
2023-12-06,3048,1068,95,99,13,178,122,95,85,23.15
2023-12-06,3049,4056,473,616,49,632,78,8,8,47.59
2023-12-06,3050,3806,1096,2351,44,1241,247,75,57,317.34
2023-12-07,3001,3243,589,773,14,326,308,38,33,210.53
2023-12-07,3002,3854,55,3,1,782,267,53,27,19.26
2023-12-07,3003,2618,140,473,115,703,102,19,15,9.47
2023-12-07,3004,1585,115,214,31,208,23,4,3,42.44
2023-12-07,3005,2994,283,351,27,305,170,139,73,100.44
2023-12-07,3006,2082,35,115,3,216,134,46,36,12.62
2023-12-07,3007,4055,6,27,6,1181,120,20,17,2.91
2023-12-07,3008,4391,385,545,141,518,276,130,93,186.37
2023-12-07,3009,4431,456,1695,290,620,87,52,29,138.51
2023-12-07,3010,4128,483,2081,508,768,609,78,71,155.87
2023-12-07,3011,4034,432,346,155,1193,362,55,44,192.75
2023-12-07,3012,2662,228,409,100,909,329,104,89,67.8
2023-12-07,3013,1711,45,180,17,302,88,10,6,9.25
2023-12-07,3014,4215,1184,2619,1304,1143,227,35,19,188.34
2023-12-07,3015,1262,294,1040,424,336,56,51,32,141.59
2023-12-07,3016,1103,76,275,24,148,14,1,0,8.9
2023-12-07,3017,3752,99,108,3,380,80,12,9,8.29
2023-12-07,3018,3761,1742,1755,371,1452,568,71,53,498.48
2023-12-07,3019,884,9,4,0,426,309,87,48,3.95
2023-12-07,3020,157,10,29,4,41,16,3,3,0.56
2023-12-07,3021,2007,28,32,4,538,60,17,9,13.84
2023-12-07,3022,2544,175,145,0,323,45,5,3,61.44
2023-12-07,3023,1604,220,821,155,199,22,2,2,15.88
2023-12-07,3024,4456,66,151,34,484,465,412,376,16.35
2023-12-07,3025,3437,354,1005,236,2536,1060,664,378,21.11
2023-12-07,3026,4379,118,286,137,457,74,8,5,51.39
2023-12-07,3027,4053,401,429,139,746,93,14,10,57.05
2023-12-07,3028,2479,86,113,55,2049,392,102,52,27.27
2023-12-07,3029,1348,7,7,1,266,29,4,2,1.27
2023-12-07,3030,4488,657,736,74,1472,639,167,90,92.1
2023-12-07,3031,2197,75,339,133,302,96,13,9,25.83
2023-12-07,3032,3320,231,337,77,1302,1136,296,286,116.14
2023-12-07,3033,2124,20,75,17,503,71,11,11,4.7
2023-12-07,3034,2938,225,360,6,680,521,64,52,59.78
2023-12-07,3035,1273,13,16,0,306,30,3,1,7.23
2023-12-07,3036,1835,51,18,9,649,72,14,9,23.16
2023-12-07,3037,155,15,30,3,22,2,0,0,7.02
2023-12-07,3038,4341,1061,1682,111,1639,338,46,46,523.59
2023-12-07,3039,2301,440,243,45,379,256,28,17,126.86
2023-12-07,3040,311,20,55,13,81,40,5,4,9.92
2023-12-07,3041,2466,108,126,3,548,125,112,66,29.97
2023-12-07,3042,1332,74,108,32,180,37,12,11,22.86
2023-12-07,3043,1537,701,577,241,288,35,3,1,225.2
2023-12-07,3044,1435,506,1104,186,254,40,4,2,93.31
2023-12-07,3045,2483,37,20,4,459,73,9,7,5.49
2023-12-07,3046,1952,34,128,17,444,55,21,19,8.63
2023-12-07,3047,1908,118,82,22,1874,280,65,55,11.77
2023-12-07,3048,2201,230,415,58,2164,562,170,114,75.73
2023-12-07,3049,3213,282,439,200,432,66,11,5,80.45
2023-12-07,3050,3588,111,55,20,413,91,90,51,53.19
2023-12-08,3001,4171,715,730,96,473,54,17,10,111.99
2023-12-08,3002,1671,167,17,3,243,86,9,4,31.18
2023-12-08,3003,3962,307,549,169,666,195,26,26,33.84
2023-12-08,3004,1957,267,503,164,483,159,26,25,66.3
2023-12-08,3005,3448,27,109,20,560,62,11,6,9.47
2023-12-08,3006,2444,658,669,106,2425,628,283,220,237.17
2023-12-08,3007,3125,153,69,8,532,95,60,44,43.34
2023-12-08,3008,4219,14,36,8,462,102,93,57,3.22
2023-12-08,3009,4447,252,275,115,2640,1923,454,435,62.13
2023-12-08,3010,2344,364,278,84,363,49,5,5,39.97
2023-12-08,3011,4555,139,93,6,803,100,92,65,15.59
2023-12-08,3012,402,5,5,0,136,13,4,2,1.31
2023-12-08,3013,4302,759,1345,113,685,68,67,67,380.55
2023-12-08,3014,4856,89,10,4,625,69,23,17,23.91
2023-12-08,3015,1990,129,155,29,230,33,20,11,24.74
2023-12-08,3016,1640,150,552,135,509,77,7,6,38.47
2023-12-08,3017,577,15,2,1,130,130,22,11,1.45
2023-12-08,3018,3541,338,773,245,513,203,35,24,68.53
2023-12-08,3019,2342,120,299,99,390,372,44,23,16.4
2023-12-08,3020,3083,190,156,37,731,114,37,35,77.36
2023-12-08,3021,3359,201,358,33,534,75,9,5,34.72
2023-12-08,3022,3876,288,233,73,1557,1126,186,109,140.17
2023-12-08,3023,930,84,413,97,170,23,6,4,35.56
2023-12-08,3024,1001,85,24,7,389,51,12,9,43.19
2023-12-08,3025,1176,252,38,4,233,38,10,9,83.42
2023-12-08,3026,3161,76,240,51,3126,2139,780,506,16.72
2023-12-08,3027,3029,303,452,52,639,73,14,8,135.32
2023-12-08,3028,4099,52,2,0,500,146,47,47,28.2
2023-12-08,3029,3792,379,9,2,1119,352,51,25,22.86
2023-12-08,3030,414,29,54,10,92,79,30,19,7.11
2023-12-08,3031,1776,735,3214,61,238,92,21,10,161.14
2023-12-08,3032,3801,1550,3692,939,2629,612,64,47,486.13
2023-12-08,3033,4907,551,1462,127,1316,141,37,28,72.27
2023-12-08,3034,2985,317,363,25,458,78,20,12,116.96
2023-12-08,3035,2384,127,131,13,1078,128,21,15,28.39
2023-12-08,3036,1660,74,47,5,1011,202,145,108,36.53
2023-12-08,3037,4270,502,1477,497,3177,926,206,145,90.18
2023-12-08,3038,1725,228,46,13,845,114,30,17,113.23
2023-12-08,3039,1338,298,426,147,264,50,5,4,52.29
2023-12-08,3040,4836,239,477,17,1416,199,60,30,73.85
2023-12-08,3041,807,74,140,24,109,21,7,4,18.81
2023-12-08,3042,4893,865,303,101,771,118,16,13,63.04
2023-12-08,3043,4780,552,1465,451,1182,126,14,10,113.42
2023-12-08,3044,1434,30,26,4,259,58,5,3,12.06
2023-12-08,3045,4377,350,376,100,713,345,37,37,88.88
2023-12-08,3046,2106,138,344,31,472,70,7,7,39.12
2023-12-08,3047,632,55,77,25,316,63,53,41,19.68
2023-12-08,3048,3397,77,51,9,659,112,16,11,35.71
2023-12-08,3049,4861,354,236,84,1290,173,43,35,45.7
2023-12-08,3050,2612,211,108,28,609,219,50,26,103.15
2023-12-09,3001,1603,264,506,104,317,64,26,21,25.09
2023-12-09,3002,4833,529,789,92,778,343,65,44,121.52
2023-12-09,3003,4799,146,130,33,802,81,32,17,38.15
2023-12-09,3004,3832,349,71,12,2740,333,302,212,62.73
2023-12-09,3005,3173,137,111,1,1057,197,33,28,8.78
2023-12-09,3006,849,59,96,18,121,40,32,26,15.5
2023-12-09,3007,1312,111,254,33,423,88,12,8,41.85
2023-12-09,3008,3338,249,35,5,689,561,474,296,27.27
2023-12-09,3009,2328,69,336,154,237,31,30,19,15.46
2023-12-09,3010,1307,118,11,1,364,41,12,9,43.36
2023-12-09,3011,682,79,194,20,69,47,6,4,17.31
2023-12-09,3012,864,101,124,56,668,130,18,16,19.45
2023-12-09,3013,3324,130,66,18,861,279,88,57,14.18
2023-12-09,3014,3453,148,366,32,483,49,15,7,41.0
2023-12-09,3015,4409,306,176,41,3458,522,58,42,150.89
2023-12-09,3016,1063,46,108,45,409,43,21,15,5.63
2023-12-09,3017,3398,19,47,2,682,77,74,50,8.42
2023-12-09,3018,3080,6,3,1,1651,457,46,33,2.51
2023-12-09,3019,4421,746,555,95,1339,154,112,78,129.48
2023-12-09,3020,3059,373,1272,339,877,87,14,13,171.39
2023-12-09,3021,1017,37,56,11,884,241,102,62,4.45
2023-12-09,3022,3433,3,7,1,576,130,56,54,2.53
2023-12-09,3023,2282,419,1560,454,407,71,52,33,157.64
2023-12-09,3024,4850,325,501,21,2176,355,36,25,119.03
2023-12-09,3025,818,62,107,5,108,30,8,5,26.95
2023-12-09,3026,4724,618,1592,126,842,150,50,42,66.92
2023-12-09,3027,1464,171,698,88,583,344,38,27,35.27
2023-12-09,3028,4032,177,290,1,1000,113,45,43,17.76
2023-12-09,3029,2372,268,523,129,1919,1272,300,180,106.74
2023-12-09,3030,4150,570,677,139,819,123,32,31,83.46
2023-12-09,3031,2449,469,52,5,477,178,101,79,94.6
2023-12-09,3032,4064,395,1938,216,707,236,31,29,180.58
2023-12-09,3033,1123,1,5,0,248,123,46,26,1.01
2023-12-09,3034,1756,19,7,2,510,66,6,3,5.96
2023-12-09,3035,3427,85,88,1,799,177,41,23,27.05
2023-12-09,3036,2709,46,94,7,988,130,13,12,23.25
2023-12-09,3037,4947,58,205,2,820,83,20,11,5.22
2023-12-09,3038,3496,353,452,61,367,61,9,8,153.35
2023-12-09,3039,484,78,306,18,419,128,13,10,13.58
2023-12-09,3040,1061,51,3,0,241,28,4,3,21.21
2023-12-09,3041,383,26,27,12,48,12,1,0,8.1
2023-12-09,3042,2352,163,260,11,318,33,14,11,46.85
2023-12-09,3043,415,117,16,4,52,6,0,0,37.52
2023-12-09,3044,3931,482,1335,349,886,377,44,32,116.64
2023-12-09,3045,727,68,184,80,343,40,17,16,12.96
2023-12-09,3046,4588,141,269,17,1544,281,28,28,59.65
2023-12-09,3047,2262,1096,3011,845,1011,416,79,49,64.88
2023-12-09,3048,168,15,39,8,24,9,0,0,2.76
2023-12-09,3049,3543,191,177,5,578,439,69,37,55.18
2023-12-09,3050,1575,348,533,99,524,324,108,58,21.44
2023-12-10,3001,1974,206,319,37,231,51,17,17,20.11
2023-12-10,3002,4992,170,189,15,1068,111,14,8,85.59
2023-12-10,3003,3654,271,365,120,1444,178,105,100,64.13
2023-12-10,3004,1750,153,65,17,227,29,4,4,42.8
2023-12-10,3005,2874,261,430,84,2700,2604,321,171,44.81
2023-12-10,3006,4997,1680,556,63,522,70,13,11,90.57
2023-12-10,3007,1351,315,571,93,202,32,3,3,57.45
2023-12-10,3008,377,29,65,1,292,276,125,91,14.49
2023-12-10,3009,1122,284,535,4,144,25,2,2,36.32
2023-12-10,3010,907,239,469,79,497,117,13,10,118.75
2023-12-10,3011,1697,172,116,35,782,139,37,22,71.82
2023-12-10,3012,660,106,169,44,162,72,10,10,25.28
2023-12-10,3013,3731,499,1143,290,545,391,42,27,52.42
2023-12-10,3014,692,36,17,3,106,12,6,6,16.0
2023-12-10,3015,3602,410,1096,430,382,48,8,7,79.63
2023-12-10,3016,3970,861,1919,34,824,134,96,59,55.77
2023-12-10,3017,2922,679,2062,108,340,67,8,6,289.57
2023-12-10,3018,4297,360,485,103,583,95,10,5,162.19
2023-12-10,3019,4191,589,355,17,1096,156,22,11,174.31
